X,Y,MNRF_District,Stocking_Year,Species,Official_Waterbody_Name,Official_French_Waterbody_Name,Unoffcial_Waterbody_Name,Waterbody_Location_Identifier,Geographic_Township,Developmental_Stage,Number_of_Fish_Stocked,Latitude,Longitude,ObjectId
-90.2885695,48.2379219,Thunder Bay District,2020,Brook Trout,,,Larrys Lake 3 (Unofficial Name),15-7013-53461,,Fingerlings,6000,48.2379219,-90.2885695,12535
-90.2878084,48.2418259,Thunder Bay District,2020,Brook Trout,,,Larrys Lake 4 (Unofficial Name),15-7013-53465,,Fingerlings,6000,48.2418259,-90.2878084,12536
-90.2757283,48.2497801,Thunder Bay District,2020,Brook Trout,,,Lake Lauries 1 (Unofficial Name),15-7022-53474,,Yearlings,500,48.2497801,-90.2757283,12537
-89.8696077,48.2397815,Thunder Bay District,2020,Brook Trout,,,Downy Lake (Unofficial Name),16-2869-53467,LYBSTER,Fingerlings,5000,48.2397815,-89.8696077,12538
-90.0736538,48.1896882,Thunder Bay District,2020,Brook Trout,,,South Castle Lake (Unofficial Name),15-7175-53413,HARDWICK,Fingerlings,10000,48.1896882,-90.0736538,12539
-90.2971136,48.1781124,Thunder Bay District,2020,Brook Trout,,,Lake Scott 2 (Unofficial Name),15-7009-53394,,Fingerlings,4000,48.1781124,-90.2971136,12540
-89.7540949,48.5088823,Thunder Bay District,2020,Brook Trout,,,Bateman Lake (Unofficial Name),16-2966-53763,CONMEE,Fingerlings,7000,48.5088823,-89.7540949,12541
-89.5851459,48.2933949,Thunder Bay District,2020,Brook Trout,,,Lake Thompson 2 (Unofficial Name),16-3083-53519,SCOBLE,Yearlings,800,48.2933949,-89.5851459,12542
-90.1215904,48.1747027,Thunder Bay District,2020,Brook Trout,,,Birch Lake (Unofficial Name),15-7140-53395,HARDWICK,Fingerlings,4000,48.1747027,-90.1215904,12543
-88.9410316,48.6090467,Thunder Bay District,2020,Brook Trout,,,Liver Lake (Unofficial Name),16-3569-53856,,Fingerlings,6000,48.6090467,-88.9410316,12544
-89.8731046,48.2423306,Thunder Bay District,2020,Brook Trout,,,Lizard Lake (Unofficial Name),16-2867-53470,LYBSTER,Yearlings,1200,48.2423306,-89.8731046,12545
-90.4371171,48.1261724,Thunder Bay District,2020,Brook Trout,,,West Arrow Lake (Unofficial Name),15-6907-53333,,Fingerlings,4000,48.1261724,-90.4371171,12546
-89.5726722,48.2818428,Thunder Bay District,2020,Brook Trout,,,Chub Lake (Unofficial Name),16-3092-53506,SCOBLE,Adult,299,48.2818428,-89.5726722,12547
-89.0880485,48.7375861,Thunder Bay District,2020,Brook Trout,,,Tuesday Lake (Unnamed Lake) (Unofficial Name),16-3465-54002,,Yearlings,1000,48.7375861,-89.0880485,12548
-88.6712265,48.6214585,Thunder Bay District,2020,Brook Trout,,,Caribou Lake (Unofficial Name),16-3768-53865,MCTAVISH,Yearlings,999,48.6214585,-88.6712265,12549
-89.5726722,48.2818428,Thunder Bay District,2020,Brook Trout,,,Chub Lake (Unofficial Name),16-3092-53506,SCOBLE,Yearlings,2500,48.2818428,-89.5726722,12550
-81.0135978,47.1762756,Timmins District,2019,Brook Trout,,,Weasel Lake (Valin Lake 33) (Unofficial Name),17-4989-52245,VALIN,Yearlings,1500,47.1762756,-81.0135978,12551
-89.4507051,48.70029,Thunder Bay District,2020,Brook Trout,,,Unnamed Lake (Unofficial Name),16-3197-53968,FOWLER,Yearlings,1000,48.70029,-89.4507051,12552
-89.9052884,48.2285757,Thunder Bay District,2020,Rainbow Trout,,,Strange Lake 81E (Unofficial Name),16-2843-53456,STRANGE,Yearlings,500,48.2285757,-89.9052884,12585
-89.8958875,48.2299318,Thunder Bay District,2020,Rainbow Trout,,,Pothole Lake (Unofficial Name),16-2850-53456,LYBSTER,Yearlings,200,48.2299318,-89.8958875,12586
-89.8922192,48.2289993,Thunder Bay District,2020,Rainbow Trout,,,Jinx Lake A (Unofficial Name),16-2850-53457,LYBSTER,Yearlings,500,48.2289993,-89.8922192,12587
-90.2819861,48.236927,Thunder Bay District,2020,Splake,,,Larrys Lake 2 (Unofficial Name),15-7018-53460,,Yearlings,1000,48.236927,-90.2819861,12588
-89.1006209,50.2031325,Thunder Bay District,2020,Splake,,,Chimney Lake (Unofficial Name),16-3501-55631,,Yearlings,2500,50.2031325,-89.1006209,12589
-90.1379426,48.2711662,Thunder Bay District,2021,Brook Trout,,,Little Head Lake (Unofficial Name),15-7124-53502,JEAN,Fingerlings,4250,48.2711662,-90.1379426,12595
-89.8793924,48.1863846,Thunder Bay District,2021,Brook Trout,,,Morrison Lake (Unofficial Name),16-2860-53408,FRALEIGH,Fingerlings,4250,48.1863846,-89.8793924,12596
-89.8495988,48.1589453,Thunder Bay District,2021,Brook Trout,,,Devonline Lake (Unofficial Name),16-2881-53377,DEVON,Yearlings,500,48.1589453,-89.8495988,12597
-89.9548939,48.142175,Thunder Bay District,2021,Brook Trout,,,Hartington Lake 2 (Unofficial Name),16-2802-53361,HARTINGTON,Fingerlings,4250,48.142175,-89.9548939,12598
-90.0912749,48.1874363,Thunder Bay District,2021,Brook Trout,,,Rock Lake (Unofficial Name),15-7162-53410,HARDWICK,Fingerlings,2550,48.1874363,-90.0912749,12599
-89.825886,48.1796871,Thunder Bay District,2021,Brook Trout,,,Twin Mountain Lake (Unofficial Name),16-2899-53399,FRALEIGH,Fingerlings,2550,48.1796871,-89.825886,12600
-89.9779385,48.3586704,Thunder Bay District,2021,Brook Trout,,,Aldina Lake (Unofficial Name),16-2794-53602,ALDINA,Fingerlings,8500,48.3586704,-89.9779385,12601
-90.3668482,48.6211686,Thunder Bay District,2021,Brook Trout,,,Teardrop Lake (Unofficial Name),15-6941-53885,HAINES,Fingerlings,5100,48.6211686,-90.3668482,12602
-89.7276487,48.1045073,Thunder Bay District,2021,Brook Trout,,,Joan Lake (Unofficial Name),16-2970-53313,DEVON,Fingerlings,9500,48.1045073,-89.7276487,12603
-89.8001888,48.1424252,Thunder Bay District,2021,Brook Trout,,,South Fallingsnow West Lake (Unofficial Name),16-2917-53357,DEVON,Yearlings,500,48.1424252,-89.8001888,12604
-90.2398912,48.2550614,Thunder Bay District,2021,Brook Trout,,,Sand North Lake (Unofficial Name),15-7049-53481,,Fingerlings,2250,48.2550614,-90.2398912,12605
-89.9521032,48.1556183,Thunder Bay District,2021,Brook Trout,,,Lismore Lake 2 (Unofficial Name),16-2805-53376,LISMORE,Yearlings,500,48.1556183,-89.9521032,12606
-89.9446688,48.151436,Thunder Bay District,2021,Brook Trout,,,Hartington Lake 1 (Unofficial Name),16-2810-53371,HARTINGTON,Fingerlings,2550,48.151436,-89.9446688,12607
-89.8451647,48.1536743,Thunder Bay District,2021,Brook Trout,,,Devon Lake (Unofficial Name),16-2884-53371,DEVON,Fingerlings,5100,48.1536743,-89.8451647,12608
-89.8696054,48.3875563,Thunder Bay District,2021,Brook Trout,,,Ranger Lake (Unofficial Name),16-2876-53631,MARKS,Fingerlings,6800,48.3875563,-89.8696054,12609
-89.8704437,48.3770077,Thunder Bay District,2021,Brook Trout,,,Ten Minute Lake (Unofficial Name),16-2875-53620,MARKS,Yearlings,714,48.3770077,-89.8704437,12610
-89.7962524,48.1392638,Thunder Bay District,2021,Brook Trout,,,South Fallingsnow East Lake (Unofficial Name),16-2920-53353,DEVON,Yearlings,500,48.1392638,-89.7962524,12611
-89.0880485,48.7375861,Thunder Bay District,2021,Brook Trout,,,Tuesday Lake (Unnamed Lake) (Unofficial Name),16-3465-54002,,Yearlings,1000,48.7375861,-89.0880485,12612
-89.9490537,48.1470043,Thunder Bay District,2021,Brook Trout,,,Hartington Lake 3 (Unofficial Name),16-2807-53366,HARTINGTON,Fingerlings,2550,48.1470043,-89.9490537,12613
-89.9450293,48.1577255,Thunder Bay District,2021,Brook Trout,,,Lismore Lake 1 (Unofficial Name),16-2810-53378,LISMORE,Fingerlings,8500,48.1577255,-89.9450293,12614
-89.5726722,48.2818428,Thunder Bay District,2021,Brook Trout,,,Chub Lake (Unofficial Name),16-3092-53506,SCOBLE,Adult,480,48.2818428,-89.5726722,12615
-89.5726722,48.2818428,Thunder Bay District,2021,Brook Trout,,,Chub Lake (Unofficial Name),16-3092-53506,SCOBLE,Yearlings,2500,48.2818428,-89.5726722,12616
-81.286823,48.0241713,Timmins District,2019,Brook Trout,,,English Lake 56 (Unnamed Lake9) (Unofficial Name),17-4786-53188,ENGLISH,Yearlings,1300,48.0241713,-81.286823,12618
-81.3792072,47.2671808,Timmins District,2019,Brook Trout,,,Suzuki Lake (Unofficial Name),17-4713-52347,BEULAH,Yearlings,750,47.2671808,-81.3792072,12619
-82.0481244,48.2210953,Timmins District,2019,Brook Trout,,,Reeves Lake 222412 (Unofficial Name),17-4221-53414,REEVES,Yearlings,800,48.2210953,-82.0481244,12620
-81.4174526,47.2946291,Timmins District,2019,Brook Trout,,,Heerschap Lake (Lake 16) (Unofficial Name),17-4684-52380,BEULAH,Yearlings,500,47.2946291,-81.4174526,12623
-81.2637117,47.1888198,Timmins District,2019,Brook Trout,,,Hydro 27 Lake (Unofficial Name),17-4801-52262,LAMPMAN,Yearlings,500,47.1888198,-81.2637117,12626
-81.4445152,47.3787174,Timmins District,2019,Brook Trout,,,Moffat Lake 7 (Unofficial Name),17-4664-52474,MOFFAT,Yearlings,500,47.3787174,-81.4445152,12629
-81.3935336,47.2916394,Timmins District,2019,Brook Trout,,,Little Jen Lake (Lake 64) (Unofficial Name),17-4702-52376,BEULAH,Yearlings,500,47.2916394,-81.3935336,12632
-81.9132036,47.8751377,Timmins District,2019,Brook Trout,,,Docks Lake (Unofficial Name),17-4317-53026,WIGLE,Yearlings,1000,47.8751377,-81.9132036,12635
-81.3867584,47.5784911,Timmins District,2019,Brook Trout,,,Little Elephant Head 23 Lake (Unofficial Name),17-4709-52693,MIRAMICHI,Yearlings,500,47.5784911,-81.3867584,12638
-81.3874373,47.3085453,Timmins District,2019,Brook Trout,,,Ingrids Lake (Unofficial Name),17-4707-52393,BEULAH,Yearlings,500,47.3085453,-81.3874373,12641
-81.4080904,47.2409863,Timmins District,2019,Brook Trout,,,Clems Lake (Unofficial Name),17-4691-52318,BEULAH,Yearlings,500,47.2409863,-81.4080904,12642
-81.3832436,47.2770655,Timmins District,2019,Brook Trout,,,Annies Lake (Unofficial Name),17-4710-52358,BEULAH,Yearlings,1000,47.2770655,-81.3832436,12643
-81.4161178,47.4236213,Timmins District,2019,Brook Trout,,,Garibaldi Lake 6 (Unofficial Name),17-4686-52521,GARIBALDI,Yearlings,1500,47.4236213,-81.4161178,12644
-81.3749369,47.7845818,Timmins District,2019,Brook Trout,,,Neannin Lake (Unofficial Name),17-4719-52922,BURROWS,Yearlings,1000,47.7845818,-81.3749369,12645
-81.9335516,47.9649501,Timmins District,2019,Brook Trout,,,Trotter Lake (Unofficial Name),17-4303-53126,REGAN,Yearlings,1500,47.9649501,-81.9335516,12646
-81.8604903,47.5174288,Timmins District,2019,Brook Trout,,,Chester Lake 34 (Unofficial Name),17-4352-52628,CHESTER,Yearlings,500,47.5174288,-81.8604903,12647
-81.6366924,47.7915272,Timmins District,2019,Rainbow Trout,,,Stetham Lake 30 (Pierre Lake) (Unofficial Name),17-4523-52931,STETHAM,Yearlings,2000,47.7915272,-81.6366924,12680
-81.3818766,47.2707713,Timmins District,2019,Rainbow Trout,,,Margaret Lake (Unofficial Name),17-4711-52351,BEULAH,Yearlings,1000,47.2707713,-81.3818766,12681
-81.2589882,48.0890158,Timmins District,2019,Rainbow Trout,,,English Lake 10 (Unofficial Name),17-4807-53260,ENGLISH,Yearlings,1000,48.0890158,-81.2589882,12682
-81.908277,47.97505,Timmins District,2019,Rainbow Trout,,,George Lake (Unofficial Name),17-4322-53137,REGAN,Yearlings,3000,47.97505,-81.908277,12683
-81.2415767,48.0989509,Timmins District,2019,Splake,,,English Lake 14 (Unofficial Name),17-4820-53271,ENGLISH,Yearlings,255,48.0989509,-81.2415767,12691
-81.2890062,47.9452691,Timmins District,2019,Splake,,,Semple Lake 61 (Unofficial Name),17-4784-53100,SEMPLE,Yearlings,1699,47.9452691,-81.2890062,12692
-81.3794425,47.3004737,Timmins District,2020,Aurora Trout,,,Carol Lake (Unofficial Name),17-4713-52384,BEULAH,Yearlings,2250,47.3004737,-81.3794425,12699
-81.0552353,47.1733119,Timmins District,2020,Brook Trout,,,Outpost Lake (Unofficial Name),17-4958-52242,VALIN,Yearlings,1000,47.1733119,-81.0552353,12700
-81.3906703,47.2077528,Timmins District,2020,Brook Trout,,,Daniels 38 Lake (Unofficial Name),17-4704-52281,MARSHAY,Yearlings,500,47.2077528,-81.3906703,12701
-81.2231866,47.159488,Timmins District,2020,Brook Trout,,,Lampman Lake 39 (Unofficial Name),17-4830-52227,LAMPMAN,Yearlings,1000,47.159488,-81.2231866,12702
-80.6536949,48.291501,Timmins District,2020,Brook Trout,,,McEvay Lake 18 (Unofficial Name),17-5255-53485,MCEVAY,Yearlings,350,48.291501,-80.6536949,12703
-81.3777396,47.2464895,Timmins District,2020,Brook Trout,,,Beulah Lake 48 (Unofficial Name),17-4714-52324,BEULAH,Yearlings,1000,47.2464895,-81.3777396,12704
-81.9063917,47.8679936,Timmins District,2020,Brook Trout,,,Taylor Lake (Unofficial Name),17-4322-53018,WIGLE,Yearlings,105,47.8679936,-81.9063917,12705
-81.3524739,47.8188444,Timmins District,2020,Brook Trout,,,Neezin Lake (Unofficial Name),17-4736-52960,BURROWS,Yearlings,250,47.8188444,-81.3524739,12706
-81.2129326,47.6707247,Timmins District,2020,Brook Trout,,,Scotties Lake (Unofficial Name),17-4840-52795,KELVIN,Yearlings,1000,47.6707247,-81.2129326,12707
-89.4507051,48.70029,Thunder Bay District,2016,Brook Trout,,,Unnamed Lake (Unofficial Name),16-3197-53968,FOWLER,Fingerlings,1500,48.70029,-89.4507051,12744
-89.7540949,48.5088823,Thunder Bay District,2016,Brook Trout,,,Bateman Lake (Unofficial Name),16-2966-53763,CONMEE,Fingerlings,5500,48.5088823,-89.7540949,12747
-81.2589882,48.0890158,Timmins District,2016,Rainbow Trout,,,English Lake 10 (Unofficial Name),17-4807-53260,ENGLISH,Yearlings,1000,48.0890158,-81.2589882,12748
-89.8001888,48.1424252,Thunder Bay District,2016,Brook Trout,,,South Fallingsnow West Lake (Unofficial Name),16-2917-53357,DEVON,Fingerlings,2000,48.1424252,-89.8001888,12750
-81.8959592,47.7931631,Timmins District,2016,Rainbow Trout,,,Whalen Lake 39 (Unofficial Name),17-4329-52934,WHALEN,Yearlings,500,47.7931631,-81.8959592,12751
-89.825886,48.1796871,Thunder Bay District,2016,Brook Trout,,,Twin Mountain Lake (Unofficial Name),16-2899-53399,FRALEIGH,Fingerlings,3000,48.1796871,-89.825886,12753
-81.908277,47.97505,Timmins District,2016,Rainbow Trout,,,George Lake (Unofficial Name),17-4322-53137,REGAN,Yearlings,3000,47.97505,-81.908277,12754
-82.0273048,48.2364826,Timmins District,2016,Splake,,,Reeves Lake 4 (Unofficial Name),17-4237-53431,REEVES,Yearlings,400,48.2364826,-82.0273048,12765
-81.7411562,48.5592503,Timmins District,2016,Splake,,,Cote Lake 3 (Barriers Lake) (Unofficial Name),17-4453-53785,COTE,Yearlings,1420,48.5592503,-81.7411562,12766
-81.3794425,47.3004737,Timmins District,2017,Aurora Trout,,,Carol Lake (Unofficial Name),17-4713-52384,BEULAH,Yearlings,3940,47.3004737,-81.3794425,12777
-80.6746323,48.295984,Timmins District,2017,Aurora Trout,,,Timmins Lake 57 (Unofficial Name),17-5241-53492,TIMMINS,Fingerlings,12975,48.295984,-80.6746323,12778
-81.9132036,47.8751377,Timmins District,2017,Brook Trout,,,Docks Lake (Unofficial Name),17-4317-53026,WIGLE,Yearlings,750,47.8751377,-81.9132036,12779
-81.3832436,47.2770655,Timmins District,2017,Brook Trout,,,Annies Lake (Unofficial Name),17-4710-52358,BEULAH,Yearlings,750,47.2770655,-81.3832436,12780
-82.0481244,48.2210953,Timmins District,2017,Brook Trout,,,Reeves Lake 222412 (Unofficial Name),17-4221-53414,REEVES,Yearlings,600,48.2210953,-82.0481244,12781
-81.3867584,47.5784911,Timmins District,2017,Brook Trout,,,Little Elephant Head 23 Lake (Unofficial Name),17-4709-52693,MIRAMICHI,Yearlings,375,47.5784911,-81.3867584,12782
-81.3935336,47.2916394,Timmins District,2017,Brook Trout,,,Little Jen Lake (Lake 64) (Unofficial Name),17-4702-52376,BEULAH,Yearlings,375,47.2916394,-81.3935336,12783
-81.0135978,47.1762756,Timmins District,2017,Brook Trout,,,Weasel Lake (Valin Lake 33) (Unofficial Name),17-4989-52245,VALIN,Yearlings,1125,47.1762756,-81.0135978,12784
-81.3792072,47.2671808,Timmins District,2017,Brook Trout,,,Suzuki Lake (Unofficial Name),17-4713-52347,BEULAH,Yearlings,563,47.2671808,-81.3792072,12785
-81.4080904,47.2409863,Timmins District,2017,Brook Trout,,,Clems Lake (Unofficial Name),17-4691-52318,BEULAH,Yearlings,285,47.2409863,-81.4080904,12786
-81.4445152,47.3787174,Timmins District,2017,Brook Trout,,,Moffat Lake 7 (Unofficial Name),17-4664-52474,MOFFAT,Yearlings,375,47.3787174,-81.4445152,12787
-81.3874373,47.3085453,Timmins District,2017,Brook Trout,,,Ingrids Lake (Unofficial Name),17-4707-52393,BEULAH,Yearlings,375,47.3085453,-81.3874373,12788
-81.2637117,47.1888198,Timmins District,2017,Brook Trout,,,Hydro 27 Lake (Unofficial Name),17-4801-52262,LAMPMAN,Yearlings,375,47.1888198,-81.2637117,12789
-81.9335516,47.9649501,Timmins District,2017,Brook Trout,,,Trotter Lake (Unofficial Name),17-4303-53126,REGAN,Yearlings,1125,47.9649501,-81.9335516,12790
-81.3749369,47.7845818,Timmins District,2017,Brook Trout,,,Neannin Lake (Unofficial Name),17-4719-52922,BURROWS,Yearlings,750,47.7845818,-81.3749369,12791
-81.4174526,47.2946291,Timmins District,2017,Brook Trout,,,Heerschap Lake (Lake 16) (Unofficial Name),17-4684-52380,BEULAH,Yearlings,375,47.2946291,-81.4174526,12792
-81.8604903,47.5174288,Timmins District,2017,Brook Trout,,,Chester Lake 34 (Unofficial Name),17-4352-52628,CHESTER,Yearlings,375,47.5174288,-81.8604903,12793
-81.286823,48.0241713,Timmins District,2017,Brook Trout,,,English Lake 56 (Unnamed Lake9) (Unofficial Name),17-4786-53188,ENGLISH,Yearlings,975,48.0241713,-81.286823,12794
-81.4161178,47.4236213,Timmins District,2017,Brook Trout,,,Garibaldi Lake 6 (Unofficial Name),17-4686-52521,GARIBALDI,Yearlings,844,47.4236213,-81.4161178,12795
-89.8704437,48.3770077,Thunder Bay District,2016,Brook Trout,,,Ten Minute Lake (Unofficial Name),16-2875-53620,MARKS,Yearlings,400,48.3770077,-89.8704437,12826
-89.8495988,48.1589453,Thunder Bay District,2016,Brook Trout,,,Devonline Lake (Unofficial Name),16-2881-53377,DEVON,Yearlings,700,48.1589453,-89.8495988,12827
-89.9779385,48.3586704,Thunder Bay District,2016,Brook Trout,,,Aldina Lake (Unofficial Name),16-2794-53602,ALDINA,Fingerlings,7000,48.3586704,-89.9779385,12828
-89.4507051,48.70029,Thunder Bay District,2016,Brook Trout,,,Unnamed Lake (Unofficial Name),16-3197-53968,FOWLER,Yearlings,1100,48.70029,-89.4507051,12829
-90.2547868,48.1239747,Thunder Bay District,2016,Brook Trout,,,Forrest Lake (Unofficial Name),15-7043-53335,,Yearlings,3000,48.1239747,-90.2547868,12830
-90.2393274,48.124054,Thunder Bay District,2016,Brook Trout,,,McKecknie Lake (Unofficial Name),15-7055-53335,,Yearlings,2000,48.124054,-90.2393274,12831
-88.9410316,48.6090467,Thunder Bay District,2016,Brook Trout,,,Liver Lake (Unofficial Name),16-3569-53856,,Fingerlings,5000,48.6090467,-88.9410316,12832
-90.2757283,48.2497801,Thunder Bay District,2016,Brook Trout,,,Lake Lauries 1 (Unofficial Name),15-7022-53474,,Fingerlings,2500,48.2497801,-90.2757283,12833
-89.8696054,48.3875563,Thunder Bay District,2016,Brook Trout,,,Ranger Lake (Unofficial Name),16-2876-53631,MARKS,Fingerlings,3000,48.3875563,-89.8696054,12834
-89.8793924,48.1863846,Thunder Bay District,2016,Brook Trout,,,Morrison Lake (Unofficial Name),16-2860-53408,FRALEIGH,Yearlings,1000,48.1863846,-89.8793924,12835
-90.3668482,48.6211686,Thunder Bay District,2016,Brook Trout,,,Teardrop Lake (Unofficial Name),15-6941-53885,HAINES,Fingerlings,6000,48.6211686,-90.3668482,12836
-90.4371171,48.1261724,Thunder Bay District,2016,Brook Trout,,,West Arrow Lake (Unofficial Name),15-6907-53333,,Fingerlings,3000,48.1261724,-90.4371171,12837
-90.0736538,48.1896882,Thunder Bay District,2016,Brook Trout,,,South Castle Lake (Unofficial Name),15-7175-53413,HARDWICK,Fingerlings,5000,48.1896882,-90.0736538,12838
-90.1215904,48.1747027,Thunder Bay District,2016,Brook Trout,,,Birch Lake (Unofficial Name),15-7140-53395,HARDWICK,Fingerlings,4000,48.1747027,-90.1215904,12839
-89.9450293,48.1577255,Thunder Bay District,2016,Brook Trout,,,Lismore Lake 1 (Unofficial Name),16-2810-53378,LISMORE,Fingerlings,10000,48.1577255,-89.9450293,12840
-89.5726722,48.2818428,Thunder Bay District,2016,Brook Trout,,,Chub Lake (Unofficial Name),16-3092-53506,SCOBLE,Yearlings,2500,48.2818428,-89.5726722,12841
-88.6712265,48.6214585,Thunder Bay District,2016,Brook Trout,,,Caribou Lake (Unofficial Name),16-3768-53865,MCTAVISH,Yearlings,1000,48.6214585,-88.6712265,12842
-89.9490537,48.1470043,Thunder Bay District,2016,Brook Trout,,,Hartington Lake 3 (Unofficial Name),16-2807-53366,HARTINGTON,Fingerlings,3000,48.1470043,-89.9490537,12843
-89.0880485,48.7375861,Thunder Bay District,2016,Brook Trout,,,Tuesday Lake (Unnamed Lake) (Unofficial Name),16-3465-54002,,Yearlings,1000,48.7375861,-89.0880485,12844
-89.9052884,48.2285757,Thunder Bay District,2016,Rainbow Trout,,,Strange Lake 81E (Unofficial Name),16-2843-53456,STRANGE,Yearlings,200,48.2285757,-89.9052884,12871
-89.8958875,48.2299318,Thunder Bay District,2016,Rainbow Trout,,,Pothole Lake (Unofficial Name),16-2850-53456,LYBSTER,Yearlings,100,48.2299318,-89.8958875,12872
-90.2819861,48.236927,Thunder Bay District,2016,Splake,,,Larrys Lake 2 (Unofficial Name),15-7018-53460,,Yearlings,1000,48.236927,-90.2819861,12873
-89.1006209,50.2031325,Thunder Bay District,2016,Splake,,,Chimney Lake (Unofficial Name),16-3501-55631,,Yearlings,2500,50.2031325,-89.1006209,12874
-90.2885695,48.2379219,Thunder Bay District,2017,Brook Trout,,,Larrys Lake 3 (Unofficial Name),15-7013-53461,,Yearlings,2000,48.2379219,-90.2885695,12879
-89.8731046,48.2423306,Thunder Bay District,2017,Brook Trout,,,Lizard Lake (Unofficial Name),16-2867-53470,LYBSTER,Yearlings,1500,48.2423306,-89.8731046,12880
-89.5851459,48.2933949,Thunder Bay District,2017,Brook Trout,,,Lake Thompson 2 (Unofficial Name),16-3083-53519,SCOBLE,Yearlings,1000,48.2933949,-89.5851459,12881
-89.5726722,48.2818428,Thunder Bay District,2017,Brook Trout,,,Chub Lake (Unofficial Name),16-3092-53506,SCOBLE,Yearlings,3000,48.2818428,-89.5726722,12882
-88.6712265,48.6214585,Thunder Bay District,2017,Brook Trout,,,Caribou Lake (Unofficial Name),16-3768-53865,MCTAVISH,Yearlings,1500,48.6214585,-88.6712265,12883
-89.9052884,48.2285757,Thunder Bay District,2017,Rainbow Trout,,,Strange Lake 81E (Unofficial Name),16-2843-53456,STRANGE,Yearlings,300,48.2285757,-89.9052884,12902
-89.8958875,48.2299318,Thunder Bay District,2017,Rainbow Trout,,,Pothole Lake (Unofficial Name),16-2850-53456,LYBSTER,Yearlings,200,48.2299318,-89.8958875,12903
-89.1006209,50.2031325,Thunder Bay District,2017,Splake,,,Chimney Lake (Unofficial Name),16-3501-55631,,Yearlings,3000,50.2031325,-89.1006209,12907
-89.5957559,49.4665514,Thunder Bay District,2017,Splake,,,Tarrison Lake B (Unofficial Name),16-3119-54823,,Yearlings,2250,49.4665514,-89.5957559,12908
-89.7148722,48.1014447,Thunder Bay District,2017,Splake,,,Gordon Lake (Unofficial Name),16-2979-53309,DEVON,Yearlings,1000,48.1014447,-89.7148722,12909
-90.1287975,48.19018,Thunder Bay District,2017,Splake,,,Mallard Lake 2 (Unofficial Name),15-7134-53412,HARDWICK,Yearlings,1000,48.19018,-90.1287975,12910
-90.4371171,48.1261724,Thunder Bay District,2018,Brook Trout,,,West Arrow Lake (Unofficial Name),15-6907-53333,,Fingerlings,4000,48.1261724,-90.4371171,12916
-88.6712265,48.6214585,Thunder Bay District,2018,Brook Trout,,,Caribou Lake (Unofficial Name),16-3768-53865,MCTAVISH,Yearlings,1000,48.6214585,-88.6712265,12917
-89.8696054,48.3875563,Thunder Bay District,2018,Brook Trout,,,Ranger Lake (Unofficial Name),16-2876-53631,MARKS,Fingerlings,4000,48.3875563,-89.8696054,12918
-81.8959592,47.7931631,Timmins District,2014,Rainbow Trout,,,Whalen Lake 39 (Unofficial Name),17-4329-52934,WHALEN,Fingerlings,548,47.7931631,-81.8959592,12933
-81.2589882,48.0890158,Timmins District,2014,Rainbow Trout,,,English Lake 10 (Unofficial Name),17-4807-53260,ENGLISH,Yearlings,585,48.0890158,-81.2589882,12934
-82.0273048,48.2364826,Timmins District,2014,Splake,,,Reeves Lake 4 (Unofficial Name),17-4237-53431,REEVES,Yearlings,399,48.2364826,-82.0273048,12946
-80.6746323,48.295984,Timmins District,2015,Aurora Trout,,,Timmins Lake 57 (Unofficial Name),17-5241-53492,TIMMINS,Fingerlings,6675,48.295984,-80.6746323,12957
-81.3776527,47.7908714,Timmins District,2015,Aurora Trout,,,Nayowin Lake (Unofficial Name),17-4717-52929,BURROWS,Fingerlings,13500,47.7908714,-81.3776527,12958
-82.0481244,48.2210953,Timmins District,2015,Brook Trout,,,Reeves Lake 222412 (Unofficial Name),17-4221-53414,REEVES,Yearlings,800,48.2210953,-82.0481244,12962
