Species,Official_Waterbody_Name,Number_of_Fish_Stocked,Latitude,Longitude
Brook Trout,"Unnamed Waterbody (48.2675528, -80.5712846)",2300,48.2675528,-80.5712846
Brook Trout,"Unnamed Waterbody (47.8268, -80.1668774)",350,47.8268,-80.1668774
Brook Trout,"Unnamed Waterbody (48.0800434, -80.7500692)",500,48.0800434,-80.7500692
Brook Trout,"Unnamed Waterbody (47.5494573, -80.7186555)",600,47.5494573,-80.7186555
Brook Trout,"Unnamed Waterbody (48.2249911, -79.8668144)",1000,48.2249911,-79.8668144
Brook Trout,"Unnamed Waterbody (47.6175822, -80.4834637)",2000,47.6175822,-80.4834637
Brook Trout,"Unnamed Waterbody (47.8850081, -80.5289659)",1600,47.8850081,-80.5289659
Brook Trout,"Unnamed Waterbody (47.8945117, -80.6929643)",3100,47.8945117,-80.6929643
Brook Trout,"Unnamed Waterbody (48.4852607, -80.4911364)",1000,48.4852607,-80.4911364
Splake,"Unnamed Waterbody (47.8711516, -80.7376315)",1000,47.8711516,-80.7376315
Rainbow Trout,"Unnamed Waterbody (47.8718883, -80.7073822)",800,47.8718883,-80.7073822
Rainbow Trout,"Unnamed Waterbody (47.8895144, -80.8847578)",500,47.8895144,-80.8847578
Rainbow Trout,"Unnamed Waterbody (48.1737343, -80.541327)",1000,48.1737343,-80.541327
Rainbow Trout,"Unnamed Waterbody (47.551485, -80.60639)",499,47.551485,-80.60639
Rainbow Trout,Barnard Lake,370,48.2402065,-79.5358461
Splake,"Unnamed Waterbody (47.9185726, -80.8369507)",4000,47.9185726,-80.8369507
Splake,"Unnamed Waterbody (48.1783012, -80.5249422)",6000,48.1783012,-80.5249422
Splake,"Unnamed Waterbody (47.8711516, -80.7376315)",998,47.8711516,-80.7376315
Splake,"Unnamed Waterbody (47.868884, -80.3579505)",500,47.868884,-80.3579505
Splake,"Unnamed Waterbody (48.0728458, -80.750104)",799,48.0728458,-80.750104
Splake,"Unnamed Waterbody (47.7171464, -80.0211625)",3997,47.7171464,-80.0211625
Splake,"Unnamed Waterbody (47.8652853, -80.357995)",600,47.8652853,-80.357995
Chinook Salmon,Credit River,31772,43.5476487,-79.5807716
Chinook Salmon,Credit River,56936,43.5476487,-79.5807716
Chinook Salmon,Don River,50125,43.6787069,-79.3552845
Chinook Salmon,Humber River,52540,43.6312644,-79.4706744
Splake,"Unnamed Waterbody (47.8652853, -80.357995)",600,47.8652853,-80.357995
Splake,"Unnamed Waterbody (47.9185726, -80.8369507)",4000,47.9185726,-80.8369507
Splake,"Unnamed Waterbody (48.1783012, -80.5249422)",6000,48.1783012,-80.5249422
Splake,"Unnamed Waterbody (48.0728458, -80.750104)",800,48.0728458,-80.750104
Splake,"Unnamed Waterbody (47.868884, -80.3579505)",500,47.868884,-80.3579505
Rainbow Trout,Credit River,24307,43.5476487,-79.5807716
Rainbow Trout,Humber River,4523,43.6312644,-79.4706744
Rainbow Trout,Humber River,9517,43.6312644,-79.4706744
Rainbow Trout,Humber River,6501,43.6312644,-79.4706744
Rainbow Trout,Humber River,12254,43.6312644,-79.4706744
Chinook Salmon,Credit River,54977,43.5476487,-79.5807716
Chinook Salmon,Credit River,29968,43.5476487,-79.5807716
Chinook Salmon,Don River,40001,43.6787069,-79.3552845
Chinook Salmon,Humber River,49965,43.6312644,-79.4706744
Rainbow Trout,Credit River,17000,43.5476487,-79.5807716
Rainbow Trout,Credit River,16980,43.5476487,-79.5807716
Rainbow Trout,Humber River,16990,43.6312644,-79.4706744
Rainbow Trout,Humber River,16970,43.6312644,-79.4706744
Brook Trout,"Unnamed Waterbody (48.2675528, -80.5712846)",1000,48.2675528,-80.5712846
Brook Trout,"Unnamed Waterbody (48.0322808, -80.1627662)",300,48.0322808,-80.1627662
Brook Trout,"Unnamed Waterbody (47.9729, -80.7170894)",1100,47.9729,-80.7170894
Brook Trout,"Unnamed Waterbody (47.6221976, -80.5100359)",3100,47.6221976,-80.5100359
Brook Trout,"Unnamed Waterbody (48.0708222, -80.3516761)",1400,48.0708222,-80.3516761
Brook Trout,"Unnamed Waterbody (47.9729, -80.7170894)",1100,47.9729,-80.7170894
Brook Trout,"Unnamed Waterbody (48.3180213, -80.5951421)",400,48.3180213,-80.5951421
Brook Trout,"Unnamed Waterbody (47.5635751, -80.6242728)",3000,47.5635751,-80.6242728
Brook Trout,"Unnamed Waterbody (48.0322808, -80.1627662)",300,48.0322808,-80.1627662
Brook Trout,"Unnamed Waterbody (47.5650263, -80.6195828)",3000,47.5650263,-80.6195828
Brook Trout,"Unnamed Waterbody (47.5604399, -80.6079593)",700,47.5604399,-80.6079593
Brook Trout,"Unnamed Waterbody (48.2249911, -79.8668144)",500,48.2249911,-79.8668144
Brook Trout,"Unnamed Waterbody (47.880251, -80.7269565)",300,47.880251,-80.7269565
Brook Trout,"Unnamed Waterbody (47.6175822, -80.4834637)",900,47.6175822,-80.4834637
Brook Trout,"Unnamed Waterbody (47.7109623, -80.5883533)",2000,47.7109623,-80.5883533
Brook Trout,"Unnamed Waterbody (47.5494573, -80.7186555)",400,47.5494573,-80.7186555
Brook Trout,"Unnamed Waterbody (47.8850081, -80.5289659)",800,47.8850081,-80.5289659
Brook Trout,"Unnamed Waterbody (47.9153226, -80.7193708)",400,47.9153226,-80.7193708
Brook Trout,"Unnamed Waterbody (48.0708222, -80.3516761)",1400,48.0708222,-80.3516761
Brook Trout,"Unnamed Waterbody (48.4852607, -80.4911364)",300,48.4852607,-80.4911364
Brook Trout,"Unnamed Waterbody (48.2675528, -80.5712846)",1000,48.2675528,-80.5712846
Brook Trout,"Unnamed Waterbody (48.0605227, -80.3569185)",500,48.0605227,-80.3569185
Brook Trout,"Unnamed Waterbody (47.9899643, -80.7049334)",400,47.9899643,-80.7049334
Brook Trout,"Unnamed Waterbody (47.9026725, -80.7303977)",900,47.9026725,-80.7303977
Lake Trout,"Unnamed Waterbody (47.4820117, -80.0958869)",400,47.4820117,-80.0958869
Rainbow Trout,"Unnamed Waterbody (47.9421688, -81.0484091)",500,47.9421688,-81.0484091
Rainbow Trout,"Unnamed Waterbody (47.551485, -80.60639)",500,47.551485,-80.60639
Rainbow Trout,"Unnamed Waterbody (47.8718883, -80.7073822)",800,47.8718883,-80.7073822
Rainbow Trout,Barnard Lake,500,48.2402065,-79.5358461
Splake,"Unnamed Waterbody (47.8711516, -80.7376315)",1000,47.8711516,-80.7376315
Splake,"Unnamed Waterbody (48.0095172, -81.040777)",3600,48.0095172,-81.040777
Splake,"Unnamed Waterbody (47.868884, -80.3579505)",500,47.868884,-80.3579505
Splake,"Unnamed Waterbody (48.1783012, -80.5249422)",6000,48.1783012,-80.5249422
Splake,"Unnamed Waterbody (47.8652853, -80.357995)",600,47.8652853,-80.357995
Brook Trout,"Unnamed Waterbody (47.880251, -80.7269565)",1725,47.880251,-80.7269565
Brook Trout,"Unnamed Waterbody (47.5650263, -80.6195828)",9979,47.5650263,-80.6195828
Brook Trout,"Unnamed Waterbody (48.2249911, -79.8668144)",915,48.2249911,-79.8668144
Brook Trout,"Unnamed Waterbody (47.5635751, -80.6242728)",3000,47.5635751,-80.6242728
Brook Trout,"Unnamed Waterbody (47.5635751, -80.6242728)",20000,47.5635751,-80.6242728
Brook Trout,"Unnamed Waterbody (47.9899643, -80.7049334)",400,47.9899643,-80.7049334
Brook Trout,"Unnamed Waterbody (47.880251, -80.7269565)",300,47.880251,-80.7269565
Brook Trout,"Unnamed Waterbody (48.4852607, -80.4911364)",300,48.4852607,-80.4911364
Brook Trout,"Unnamed Waterbody (47.5650263, -80.6195828)",3000,47.5650263,-80.6195828
Brook Trout,"Unnamed Waterbody (47.9026725, -80.7303977)",900,47.9026725,-80.7303977
Brook Trout,"Unnamed Waterbody (47.7109623, -80.5883533)",2000,47.7109623,-80.5883533
Brook Trout,"Unnamed Waterbody (47.5604399, -80.6079593)",700,47.5604399,-80.6079593
Brook Trout,"Unnamed Waterbody (48.0605227, -80.3569185)",500,48.0605227,-80.3569185
Brook Trout,"Unnamed Waterbody (47.9153226, -80.7193708)",400,47.9153226,-80.7193708
Brook Trout,"Unnamed Waterbody (47.6032152, -80.6127965)",400,47.6032152,-80.6127965
Brook Trout,"Unnamed Waterbody (48.2249911, -79.8668144)",500,48.2249911,-79.8668144
Brook Trout,"Unnamed Waterbody (47.6175822, -80.4834637)",900,47.6175822,-80.4834637
Brook Trout,"Unnamed Waterbody (47.8850081, -80.5289659)",800,47.8850081,-80.5289659
Brook Trout,"Unnamed Waterbody (47.5494573, -80.7186555)",400,47.5494573,-80.7186555
Brook Trout,"Unnamed Waterbody (48.3180213, -80.5951421)",400,48.3180213,-80.5951421
Lake Trout,"Unnamed Waterbody (47.4820117, -80.0958869)",400,47.4820117,-80.0958869
Rainbow Trout,"Unnamed Waterbody (47.551485, -80.60639)",499,47.551485,-80.60639
Rainbow Trout,"Unnamed Waterbody (47.9421688, -81.0484091)",500,47.9421688,-81.0484091
Rainbow Trout,"Unnamed Waterbody (47.8718883, -80.7073822)",800,47.8718883,-80.7073822
Rainbow Trout,Barnard Lake,498,48.2402065,-79.5358461
Splake,"Unnamed Waterbody (48.1783012, -80.5249422)",5100,48.1783012,-80.5249422
Splake,"Unnamed Waterbody (47.8711516, -80.7376315)",800,47.8711516,-80.7376315
Splake,"Unnamed Waterbody (47.868884, -80.3579505)",400,47.868884,-80.3579505
Splake,"Unnamed Waterbody (48.0095172, -81.040777)",3060,48.0095172,-81.040777
Splake,"Unnamed Waterbody (47.8652853, -80.357995)",500,47.8652853,-80.357995
Splake,"Unnamed Waterbody (47.7171464, -80.0211625)",3400,47.7171464,-80.0211625
Brook Trout,"Unnamed Waterbody (47.5650263, -80.6195828)",9972,47.5650263,-80.6195828
Brook Trout,"Unnamed Waterbody (48.2675528, -80.5712846)",375,48.2675528,-80.5712846
Rainbow Trout,Credit River,21018,43.5476487,-79.5807716
Lake Trout,"Unnamed Waterbody (47.4820117, -80.0958869)",400,47.4820117,-80.0958869
Rainbow Trout,"Unnamed Waterbody (47.8895144, -80.8847578)",510,47.8895144,-80.8847578
Rainbow Trout,"Unnamed Waterbody (47.551485, -80.60639)",510,47.551485,-80.60639
Rainbow Trout,"Unnamed Waterbody (47.8718883, -80.7073822)",800,47.8718883,-80.7073822
Rainbow Trout,"Unnamed Waterbody (47.9421688, -81.0484091)",530,47.9421688,-81.0484091
Rainbow Trout,Barnard Lake,500,48.2402065,-79.5358461
Splake,"Unnamed Waterbody (47.8711516, -80.7376315)",940,47.8711516,-80.7376315
Splake,"Unnamed Waterbody (48.0095172, -81.040777)",3380,48.0095172,-81.040777
Splake,"Unnamed Waterbody (47.868884, -80.3579505)",470,47.868884,-80.3579505
Splake,"Unnamed Waterbody (48.1783012, -80.5249422)",5600,48.1783012,-80.5249422
Splake,"Unnamed Waterbody (47.8652853, -80.357995)",548,47.8652853,-80.357995
Splake,"Unnamed Waterbody (47.7171464, -80.0211625)",1875,47.7171464,-80.0211625
Brook Trout,"Unnamed Waterbody (48.4057537, -79.9083127)",500,48.4057537,-79.9083127
Rainbow Trout,Credit River,25008,43.5476487,-79.5807716
Rainbow Trout,Humber River,11123,43.6312644,-79.4706744
Rainbow Trout,Humber River,15000,43.6312644,-79.4706744
Aurora Trout,"Unnamed Waterbody (47.6228979, -80.9528498)",1200,47.6228979,-80.9528498
Brook Trout,"Unnamed Waterbody (47.7109623, -80.5883533)",2000,47.7109623,-80.5883533
Brook Trout,"Unnamed Waterbody (47.8675524, -80.6869086)",700,47.8675524,-80.6869086
Brook Trout,"Unnamed Waterbody (48.0605227, -80.3569185)",400,48.0605227,-80.3569185
Brook Trout,"Unnamed Waterbody (48.4057537, -79.9083127)",200,48.4057537,-79.9083127
Brook Trout,"Unnamed Waterbody (47.6175822, -80.4834637)",900,47.6175822,-80.4834637
Brook Trout,"Unnamed Waterbody (47.8850081, -80.5289659)",800,47.8850081,-80.5289659
Brook Trout,"Unnamed Waterbody (47.8850081, -80.5289659)",750,47.8850081,-80.5289659
Brook Trout,"Unnamed Waterbody (48.2249911, -79.8668144)",500,48.2249911,-79.8668144
Brook Trout,"Unnamed Waterbody (48.0322808, -80.1627662)",300,48.0322808,-80.1627662
Brook Trout,"Unnamed Waterbody (48.0322808, -80.1627662)",100,48.0322808,-80.1627662
Brook Trout,"Unnamed Waterbody (47.5505839, -80.5684784)",900,47.5505839,-80.5684784
Brook Trout,"Unnamed Waterbody (47.5635751, -80.6242728)",3000,47.5635751,-80.6242728
Brook Trout,"Unnamed Waterbody (47.5650263, -80.6195828)",3000,47.5650263,-80.6195828
Brook Trout,"Unnamed Waterbody (48.0800434, -80.7500692)",500,48.0800434,-80.7500692
Brook Trout,"Unnamed Waterbody (47.5308261, -80.6171732)",2000,47.5308261,-80.6171732
Brook Trout,"Unnamed Waterbody (47.8774458, -80.6855116)",800,47.8774458,-80.6855116
Brook Trout,"Unnamed Waterbody (47.8702625, -80.690904)",1600,47.8702625,-80.690904
Brook Trout,"Unnamed Waterbody (47.9899643, -80.7049334)",400,47.9899643,-80.7049334
Brook Trout,"Unnamed Waterbody (47.5604399, -80.6079593)",700,47.5604399,-80.6079593
Brook Trout,"Unnamed Waterbody (47.8850081, -80.5289659)",800,47.8850081,-80.5289659
Brook Trout,"Unnamed Waterbody (47.5494573, -80.7186555)",400,47.5494573,-80.7186555
Brook Trout,"Unnamed Waterbody (47.8268, -80.1668774)",300,47.8268,-80.1668774
Brook Trout,"Unnamed Waterbody (47.9026725, -80.7303977)",700,47.9026725,-80.7303977
Brook Trout,"Unnamed Waterbody (47.8945117, -80.6929643)",2500,47.8945117,-80.6929643
Brook Trout,"Unnamed Waterbody (48.0708222, -80.3516761)",1100,48.0708222,-80.3516761
Brook Trout,"Unnamed Waterbody (48.2675528, -80.5712846)",1000,48.2675528,-80.5712846
Rainbow Trout,"Unnamed Waterbody (48.1737343, -80.541327)",1000,48.1737343,-80.541327
Rainbow Trout,"Unnamed Waterbody (47.8718883, -80.7073822)",800,47.8718883,-80.7073822
Rainbow Trout,"Unnamed Waterbody (47.551485, -80.60639)",500,47.551485,-80.60639
Splake,"Unnamed Waterbody (47.7171464, -80.0211625)",4000,47.7171464,-80.0211625
Splake,"Unnamed Waterbody (47.7171464, -80.0211625)",4000,47.7171464,-80.0211625
Chinook Salmon,Credit River,33421,43.5476487,-79.5807716
Chinook Salmon,Credit River,66715,43.5476487,-79.5807716
Chinook Salmon,Don River,55007,43.6787069,-79.3552845
Chinook Salmon,Humber River,59996,43.6312644,-79.4706744
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",2500,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",2500,44.1803707,-80.8134122
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",1232,44.1803707,-80.8134122
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",975,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.5802778, -79.6877778)",1171,44.5802778,-79.6877778
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",1610,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",984,44.1803707,-80.8134122
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",9500,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",700,44.1803707,-80.8134122
Brook Trout,"Unnamed Waterbody (44.475, -79.7488889)",999,44.475,-79.7488889
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",1100,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.4389071, -81.4009733)",200,44.4389071,-81.4009733
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",6457,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (44.5802778, -79.6877778)",506,44.5802778,-79.6877778
Brown Trout,"Unnamed Waterbody (44.4389071, -81.4009733)",500,44.4389071,-81.4009733
Brook Trout,"Unnamed Waterbody (44.5802778, -79.6877778)",2000,44.5802778,-79.6877778
Brook Trout,"Unnamed Waterbody (44.4389071, -81.4009733)",250,44.4389071,-81.4009733
Brook Trout,"Unnamed Waterbody (44.4389071, -81.4009733)",750,44.4389071,-81.4009733
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",5000,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",1211,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.475, -79.7488889)",3000,44.475,-79.7488889
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",698,44.1803707,-80.8134122
Brown Trout,"Unnamed Waterbody (44.4389071, -81.4009733)",501,44.4389071,-81.4009733
Rainbow Trout,Credit River,24936,43.5476487,-79.5807716
Rainbow Trout,Credit River,26047,43.5476487,-79.5807716
Rainbow Trout,Humber River,14999,43.6312644,-79.4706744
Rainbow Trout,Humber River,4913,43.6312644,-79.4706744
Rainbow Trout,Humber River,12000,43.6312644,-79.4706744
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",1182,44.1803707,-80.8134122
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",1182,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",1357,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",1359,44.1803707,-80.8134122
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",1296,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",1296,44.1803707,-80.8134122
Rainbow Trout,Credit River,25000,43.5476487,-79.5807716
Rainbow Trout,Credit River,24992,43.5476487,-79.5807716
Rainbow Trout,Credit River,500,43.5476487,-79.5807716
Rainbow Trout,Credit River,597,43.5476487,-79.5807716
Rainbow Trout,Humber River,15905,43.6312644,-79.4706744
Rainbow Trout,Humber River,15000,43.6312644,-79.4706744
Rainbow Trout,Credit River,25016,43.5476487,-79.5807716
Rainbow Trout,Credit River,26745,43.5476487,-79.5807716
Rainbow Trout,Humber River,14978,43.6312644,-79.4706744
Rainbow Trout,Humber River,12683,43.6312644,-79.4706744
Rainbow Trout,Humber River,9473,43.6312644,-79.4706744
Rainbow Trout,Credit River,24996,43.5476487,-79.5807716
Rainbow Trout,Credit River,24991,43.5476487,-79.5807716
Rainbow Trout,Humber River,15088,43.6312644,-79.4706744
Rainbow Trout,Humber River,14998,43.6312644,-79.4706744
Rainbow Trout,"Unnamed Waterbody (50.3792284, -86.3837477)",1045,50.3792284,-86.3837477
Rainbow Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",1000,50.2940631,-87.0463832
Rainbow Trout,"Unnamed Waterbody (49.899522, -86.8222543)",1250,49.899522,-86.8222543
Splake,"Unnamed Waterbody (49.2494863, -88.1501592)",3000,49.2494863,-88.1501592
Splake,"Unnamed Waterbody (50.3792284, -86.3837477)",3500,50.3792284,-86.3837477
Brook Trout,"Unnamed Waterbody (50.1761142, -86.7723442)",2998,50.1761142,-86.7723442
Brook Trout,"Unnamed Waterbody (49.0366777, -88.4721214)",2107,49.0366777,-88.4721214
Brook Trout,"Unnamed Waterbody (50.1014141, -86.445162)",2500,50.1014141,-86.445162
Brook Trout,"Unnamed Waterbody (50.0904906, -86.467423)",2499,50.0904906,-86.467423
Brook Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",2000,50.2940631,-87.0463832
Brook Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",1000,50.2940631,-87.0463832
Brook Trout,"Unnamed Waterbody (48.9684733, -88.5352899)",6000,48.9684733,-88.5352899
Brook Trout,"Unnamed Waterbody (49.5032946, -86.5000572)",2500,49.5032946,-86.5000572
Brook Trout,"Unnamed Waterbody (49.5068563, -86.4917332)",2955,49.5068563,-86.4917332
Brook Trout,"Unnamed Waterbody (48.9419574, -88.4284996)",2331,48.9419574,-88.4284996
Brook Trout,"Unnamed Waterbody (49.0315895, -88.5845689)",2436,49.0315895,-88.5845689
Brook Trout,"Unnamed Waterbody (49.0067891, -88.4780055)",3511,49.0067891,-88.4780055
Brook Trout,"Unnamed Waterbody (48.9494412, -88.4700994)",2557,48.9494412,-88.4700994
Brook Trout,"Unnamed Waterbody (48.9538702, -88.4825236)",2436,48.9538702,-88.4825236
Brook Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",902,50.2940631,-87.0463832
Rainbow Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",1000,50.2940631,-87.0463832
Rainbow Trout,"Unnamed Waterbody (49.899522, -86.8222543)",1250,49.899522,-86.8222543
Rainbow Trout,"Unnamed Waterbody (49.7867382, -86.9672562)",1000,49.7867382,-86.9672562
Rainbow Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",904,50.2940631,-87.0463832
Splake,"Unnamed Waterbody (49.2494863, -88.1501592)",3203,49.2494863,-88.1501592
Splake,"Unnamed Waterbody (49.2494863, -88.1501592)",1186,49.2494863,-88.1501592
Brook Trout,"Unnamed Waterbody (49.0368221, -88.4392871)",1438,49.0368221,-88.4392871
Brook Trout,"Unnamed Waterbody (50.0904906, -86.467423)",3134,50.0904906,-86.467423
Brook Trout,"Unnamed Waterbody (50.1014141, -86.445162)",1999,50.1014141,-86.445162
Brook Trout,"Unnamed Waterbody (50.0904906, -86.467423)",2000,50.0904906,-86.467423
Brook Trout,"Unnamed Waterbody (49.0067891, -88.4780055)",3595,49.0067891,-88.4780055
Brook Trout,"Unnamed Waterbody (48.9494412, -88.4700994)",1939,48.9494412,-88.4700994
Brook Trout,"Unnamed Waterbody (49.5032946, -86.5000572)",2000,49.5032946,-86.5000572
Brook Trout,"Unnamed Waterbody (49.5068563, -86.4917332)",2000,49.5068563,-86.4917332
Brook Trout,"Unnamed Waterbody (50.1014141, -86.445162)",2923,50.1014141,-86.445162
Brook Trout,"Unnamed Waterbody (49.0202774, -87.1887892)",1298,49.0202774,-87.1887892
Brook Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",2000,50.2940631,-87.0463832
Brook Trout,"Unnamed Waterbody (48.8772442, -88.6019196)",723,48.8772442,-88.6019196
Brook Trout,"Unnamed Waterbody (48.8730557, -88.5990583)",723,48.8730557,-88.5990583
Brook Trout,"Unnamed Waterbody (48.8739721, -88.5716743)",1084,48.8739721,-88.5716743
Brook Trout,"Unnamed Waterbody (49.0631411, -88.599399)",1084,49.0631411,-88.599399
Brook Trout,"Unnamed Waterbody (48.9538702, -88.4825236)",1939,48.9538702,-88.4825236
Brook Trout,"Unnamed Waterbody (49.0315895, -88.5845689)",1435,49.0315895,-88.5845689
Brook Trout,"Unnamed Waterbody (48.9419574, -88.4284996)",1069,48.9419574,-88.4284996
Brook Trout,"Unnamed Waterbody (49.0320217, -88.4201314)",1078,49.0320217,-88.4201314
Brook Trout,"Unnamed Waterbody (49.0366777, -88.4721214)",1797,49.0366777,-88.4721214
Brook Trout,"Unnamed Waterbody (48.8291433, -86.9878488)",1000,48.8291433,-86.9878488
Brook Trout,"Unnamed Waterbody (49.001098, -88.4686112)",1797,49.001098,-88.4686112
Brook Trout,"Unnamed Waterbody (48.9684733, -88.5352899)",4000,48.9684733,-88.5352899
Brook Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",3206,50.2940631,-87.0463832
Rainbow Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",1556,50.2940631,-87.0463832
Brook Trout,"Unnamed Waterbody (48.9684733, -88.5352899)",4000,48.9684733,-88.5352899
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",6171,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (44.4389071, -81.4009733)",126,44.4389071,-81.4009733
Brook Trout,"Unnamed Waterbody (50.0904906, -86.467423)",2500,50.0904906,-86.467423
Brook Trout,"Unnamed Waterbody (44.4389071, -81.4009733)",238,44.4389071,-81.4009733
Brook Trout,"Unnamed Waterbody (49.5032946, -86.5000572)",2500,49.5032946,-86.5000572
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",1001,44.1803707,-80.8134122
Brook Trout,"Unnamed Waterbody (50.1014141, -86.445162)",2500,50.1014141,-86.445162
Brook Trout,"Unnamed Waterbody (44.475, -79.7488889)",1604,44.475,-79.7488889
Brook Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",3000,50.2940631,-87.0463832
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",1604,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (50.1761142, -86.7723442)",2464,50.1761142,-86.7723442
Brook Trout,"Unnamed Waterbody (44.475, -79.7488889)",1604,44.475,-79.7488889
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",1497,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",1511,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",501,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",1500,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (44.4389071, -81.4009733)",529,44.4389071,-81.4009733
Brook Trout,"Unnamed Waterbody (44.1803707, -80.8134122)",1245,44.1803707,-80.8134122
Brook Trout,"Unnamed Waterbody (44.5802778, -79.6877778)",1621,44.5802778,-79.6877778
Brook Trout,"Unnamed Waterbody (44.3408531, -80.3725758)",853,44.3408531,-80.3725758
Brook Trout,"Unnamed Waterbody (44.475, -79.7488889)",1511,44.475,-79.7488889
Brook Trout,"Unnamed Waterbody (44.1655556, -80.1583333)",5000,44.1655556,-80.1583333
Brook Trout,"Unnamed Waterbody (48.9538702, -88.4825236)",1407,48.9538702,-88.4825236
Brook Trout,"Unnamed Waterbody (48.8730557, -88.5990583)",577,48.8730557,-88.5990583
Brook Trout,"Unnamed Waterbody (50.1014141, -86.445162)",3000,50.1014141,-86.445162
Brook Trout,"Unnamed Waterbody (50.2940631, -87.0463832)",3000,50.2940631,-87.0463832
Brook Trout,"Unnamed Waterbody (50.0904906, -86.467423)",3000,50.0904906,-86.467423
Brook Trout,"Unnamed Waterbody (50.1014141, -86.445162)",2000,50.1014141,-86.445162
Brook Trout,"Unnamed Waterbody (48.8772442, -88.6019196)",577,48.8772442,-88.6019196
Brook Trout,"Unnamed Waterbody (48.9684733, -88.5352899)",4700,48.9684733,-88.5352899
Brook Trout,"Unnamed Waterbody (48.8739721, -88.5716743)",866,48.8739721,-88.5716743
Brook Trout,"Unnamed Waterbody (49.5032946, -86.5000572)",1857,49.5032946,-86.5000572
Brook Trout,"Unnamed Waterbody (49.0315895, -88.5845689)",1155,49.0315895,-88.5845689
Brook Trout,"Unnamed Waterbody (50.0904906, -86.467423)",2000,50.0904906,-86.467423
Brook Trout,"Unnamed Waterbody (49.5068563, -86.4917332)",1856,49.5068563,-86.4917332
Brook Trout,"Unnamed Waterbody (49.0631411, -88.599399)",866,49.0631411,-88.599399
Brook Trout,"Unnamed Waterbody (49.0067891, -88.4780055)",2958,49.0067891,-88.4780055
Brook Trout,"Unnamed Waterbody (49.0320217, -88.4201314)",866,49.0320217,-88.4201314
Brook Trout,"Unnamed Waterbody (48.9494412, -88.4700994)",1479,48.9494412,-88.4700994
Brook Trout,"Unnamed Waterbody (49.0368221, -88.4392871)",1168,49.0368221,-88.4392871
Brook Trout,"Unnamed Waterbody (49.001098, -88.4686112)",1479,49.001098,-88.4686112
Brook Trout,"Unnamed Waterbody (49.0366777, -88.4721214)",1479,49.0366777,-88.4721214
Brook Trout,"Unnamed Waterbody (48.9419574, -88.4284996)",866,48.9419574,-88.4284996
Brook Trout,"Unnamed Waterbody (48.8207116, -86.9789464)",1250,48.8207116,-86.9789464
